 Percentages	SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448
IndexOffset	482800	IndexOffset	482802	IndexOffset	482806	IndexOffset	482808	IndexOffset	482810	IndexOffset	482812	IndexOffset	482814	IndexOffset	482804
SymbolName	MAIN.LT1percent	SymbolName	MAIN.LT2percent	SymbolName	MAIN.PDT1percent	SymbolName	MAIN.PDT2percent	SymbolName	MAIN.PT1percent	SymbolName	MAIN.PT2percent	SymbolName	MAIN.PT3percent	SymbolName	MAIN.TT1percent
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

146920	2617	146920	19376	146920	23830	146920	32767	146920	1237	146920	117	146920	0	146920	7244
146930	2616	146930	19379	146930	23827	146930	32767	146930	1240	146930	118	146930	0	146930	7247
146940	2614	146940	19380	146940	23829	146940	32767	146940	1239	146940	118	146940	0	146940	7244
146950	2614	146950	19373	146950	23826	146950	32767	146950	1237	146950	118	146950	0	146950	7245
146960	2618	146960	19375	146960	23827	146960	32767	146960	1240	146960	118	146960	0	146960	7251
146970	2622	146970	19382	146970	23829	146970	32767	146970	1239	146970	119	146970	0	146970	7248
146980	2622	146980	19376	146980	23825	146980	32767	146980	1237	146980	119	146980	0	146980	7244
146990	2621	146990	19377	146990	23827	146990	32767	146990	1237	146990	119	146990	0	146990	7245
147000	2622	147000	19380	147000	23827	147000	32767	147000	1237	147000	118	147000	0	147000	7241
147010	2620	147010	19376	147010	23825	147010	32767	147010	1240	147010	117	147010	0	147010	7241
147020	2618	147020	19375	147020	23829	147020	32767	147020	1244	147020	117	147020	0	147020	7243
147030	2617	147030	19380	147030	23829	147030	32767	147030	1239	147030	119	147030	0	147030	7241
147040	2614	147040	19387	147040	23829	147040	32767	147040	1235	147040	119	147040	0	147040	7241
147050	2614	147050	19384	147050	23831	147050	32767	147050	1237	147050	119	147050	0	147050	7240
147060	2616	147060	19376	147060	23827	147060	32767	147060	1240	147060	118	147060	0	147060	7243
147070	2614	147070	19383	147070	23827	147070	32767	147070	1236	147070	118	147070	0	147070	7241
147080	2614	147080	19384	147080	23827	147080	32767	147080	1235	147080	118	147080	0	147080	7244
147090	2617	147090	19383	147090	23827	147090	32767	147090	1237	147090	118	147090	0	147090	7247
147100	2614	147100	19388	147100	23829	147100	32767	147100	1237	147100	115	147100	0	147100	7243
147110	2612	147110	19391	147110	23829	147110	32767	147110	1239	147110	117	147110	0	147110	7244
147120	2612	147120	19386	147120	23829	147120	32767	147120	1236	147120	119	147120	0	147120	7247
147130	2612	147130	19379	147130	23827	147130	32767	147130	1236	147130	115	147130	0	147130	7245
147140	2616	147140	19376	147140	23831	147140	32767	147140	1239	147140	117	147140	0	147140	7243
147150	2620	147150	19377	147150	23829	147150	32767	147150	1236	147150	115	147150	0	147150	7245
147160	2617	147160	19386	147160	23826	147160	32767	147160	1239	147160	117	147160	0	147160	7247
147170	2613	147170	19387	147170	23831	147170	32767	147170	1245	147170	117	147170	0	147170	7247
147180	2612	147180	19379	147180	23830	147180	32767	147180	1245	147180	113	147180	0	147180	7249
147190	2616	147190	19376	147190	23827	147190	32767	147190	1237	147190	111	147190	0	147190	7252
147200	2622	147200	19375	147200	23829	147200	32767	147200	1236	147200	115	147200	0	147200	7248
147210	2627	147210	19373	147210	23831	147210	32767	147210	1235	147210	119	147210	0	147210	7248
147220	2622	147220	19379	147220	23830	147220	32767	147220	1217	147220	118	147220	0	147220	7248
147230	2616	147230	19379	147230	23829	147230	32767	147230	1218	147230	117	147230	0	147230	7247
147240	2614	147240	19373	147240	23830	147240	32767	147240	1237	147240	118	147240	0	147240	7245
147250	2617	147250	19372	147250	23830	147250	32767	147250	1241	147250	119	147250	0	147250	7244
147260	2617	147260	19376	147260	23827	147260	32767	147260	1243	147260	121	147260	0	147260	7248
147270	2616	147270	19380	147270	23823	147270	32767	147270	1240	147270	119	147270	0	147270	7252
147280	2614	147280	19382	147280	23825	147280	32767	147280	1237	147280	118	147280	0	147280	7252
147290	2617	147290	19379	147290	23827	147290	32767	147290	1239	147290	121	147290	0	147290	7249
147300	2616	147300	19379	147300	23829	147300	32767	147300	1241	147300	118	147300	0	147300	7245
147310	2614	147310	19380	147310	23829	147310	32767	147310	1240	147310	117	147310	0	147310	7245
147320	2614	147320	19388	147320	23829	147320	32767	147320	1236	147320	119	147320	0	147320	7244
147330	2616	147330	19388	147330	23831	147330	32767	147330	1236	147330	121	147330	0	147330	7243
147340	2616	147340	19380	147340	23829	147340	32767	147340	1241	147340	121	147340	0	147340	7243
147350	2616	147350	19380	147350	23829	147350	32767	147350	1240	147350	118	147350	0	147350	7245
147360	2617	147360	19380	147360	23831	147360	32767	147360	1239	147360	119	147360	0	147360	7244
147370	2617	147370	19380	147370	23827	147370	32767	147370	1243	147370	118	147370	0	147370	7241
147380	2617	147380	19386	147380	23827	147380	32767	147380	1240	147380	121	147380	0	147380	7248
147390	2613	147390	19384	147390	23830	147390	32767	147390	1236	147390	119	147390	0	147390	7248
147400	2612	147400	19380	147400	23831	147400	32767	147400	1236	147400	117	147400	0	147400	7244
147410	2613	147410	19376	147410	23831	147410	32767	147410	1237	147410	118	147410	0	147410	7245
147420	2612	147420	19383	147420	23829	147420	32767	147420	1237	147420	117	147420	0	147420	7244
147430	2617	147430	19384	147430	23827	147430	32767	147430	1241	147430	115	147430	0	147430	7244
147440	2620	147440	19383	147440	23827	147440	32767	147440	1240	147440	115	147440	0	147440	7244
147450	2616	147450	19383	147450	23829	147450	32767	147450	1237	147450	118	147450	0	147450	7241
147460	2614	147460	19377	147460	23829	147460	32767	147460	1241	147460	118	147460	0	147460	7241
147470	2617	147470	19376	147470	23831	147470	32767	147470	1240	147470	119	147470	0	147470	7241
147480	2614	147480	19379	147480	23831	147480	32767	147480	1236	147480	121	147480	0	147480	7244
147490	2613	147490	19375	147490	23827	147490	32767	147490	1236	147490	118	147490	0	147490	7244
147500	2618	147500	19373	147500	23829	147500	32767	147500	1241	147500	119	147500	0	147500	7243
147510	2617	147510	19379	147510	23831	147510	32767	147510	1241	147510	119	147510	0	147510	7243
147520	2614	147520	19379	147520	23830	147520	32767	147520	1240	147520	115	147520	0	147520	7243
147530	2614	147530	19379	147530	23829	147530	32767	147530	1237	147530	114	147530	0	147530	7241
147540	2618	147540	19377	147540	23829	147540	32767	147540	1235	147540	115	147540	0	147540	7243
147550	2621	147550	19376	147550	23829	147550	32767	147550	1235	147550	119	147550	0	147550	7245
147560	2622	147560	19379	147560	23829	147560	32767	147560	1237	147560	122	147560	0	147560	7240
147570	2621	147570	19376	147570	23830	147570	32767	147570	1239	147570	122	147570	0	147570	7238
147580	2617	147580	19377	147580	23826	147580	32767	147580	1237	147580	121	147580	0	147580	7244
147590	2617	147590	19383	147590	23826	147590	32767	147590	1240	147590	121	147590	0	147590	7241
147600	2618	147600	19380	147600	23827	147600	32767	147600	1240	147600	118	147600	0	147600	7243
147610	2622	147610	19379	147610	23827	147610	32767	147610	1237	147610	119	147610	0	147610	7241
147620	2621	147620	19382	147620	23830	147620	32767	147620	1239	147620	119	147620	0	147620	7238
147630	2617	147630	19380	147630	23833	147630	32767	147630	1240	147630	117	147630	0	147630	7241
147640	2621	147640	19376	147640	23831	147640	32767	147640	1240	147640	115	147640	0	147640	7243
147650	2624	147650	19379	147650	23831	147650	32767	147650	1243	147650	117	147650	0	147650	7241
147660	2622	147660	19382	147660	23831	147660	32767	147660	1244	147660	117	147660	0	147660	7243
147670	2625	147670	19380	147670	23830	147670	32767	147670	1241	147670	117	147670	0	147670	7247
147680	2622	147680	19376	147680	23830	147680	32767	147680	1239	147680	118	147680	0	147680	7245
147690	2616	147690	19380	147690	23831	147690	32767	147690	1239	147690	121	147690	0	147690	7243
147700	2617	147700	19379	147700	23834	147700	32767	147700	1243	147700	122	147700	0	147700	7245
147710	2616	147710	19375	147710	23831	147710	32767	147710	1244	147710	119	147710	0	147710	7244
147720	2612	147720	19384	147720	23826	147720	32767	147720	1244	147720	118	147720	0	147720	7244
147730	2614	147730	19383	147730	23829	147730	32767	147730	1245	147730	117	147730	0	147730	7247
147740	2618	147740	19376	147740	23830	147740	32767	147740	1244	147740	118	147740	0	147740	7247
147750	2621	147750	19373	147750	23831	147750	32767	147750	1243	147750	121	147750	0	147750	7245
147760	2621	147760	19377	147760	23829	147760	32767	147760	1244	147760	119	147760	0	147760	7245
147770	2613	147770	19380	147770	23827	147770	32767	147770	1241	147770	115	147770	0	147770	7248
147780	2617	147780	19377	147780	23831	147780	32767	147780	1233	147780	119	147780	0	147780	7248
147790	2618	147790	19383	147790	23831	147790	32767	147790	1235	147790	119	147790	0	147790	7245
147800	2617	147800	19387	147800	23831	147800	32767	147800	1239	147800	117	147800	0	147800	7248
147810	2620	147810	19386	147810	23829	147810	32767	147810	1237	147810	119	147810	0	147810	7247
147820	2614	147820	19380	147820	23830	147820	32767	147820	1235	147820	115	147820	0	147820	7244
147830	2609	147830	19383	147830	23830	147830	32767	147830	1237	147830	114	147830	0	147830	7244
147840	2613	147840	19382	147840	23833	147840	32767	147840	1241	147840	121	147840	0	147840	7243
147850	2616	147850	19380	147850	23835	147850	32767	147850	1237	147850	118	147850	0	147850	7247
147860	2610	147860	19382	147860	23830	147860	32767	147860	1239	147860	118	147860	0	147860	7247
147870	2610	147870	19380	147870	23827	147870	32767	147870	1240	147870	118	147870	0	147870	7243
147880	2618	147880	19380	147880	23826	147880	32767	147880	1239	147880	115	147880	0	147880	7241
147890	2621	147890	19380	147890	23830	147890	32767	147890	1239	147890	117	147890	0	147890	7243
147900	2618	147900	19382	147900	23833	147900	32767	147900	1237	147900	117	147900	0	147900	7243
147910	2616	147910	19380	147910	23831	147910	32767	147910	1239	147910	115	147910	0	147910	7244
147920	2614	147920	19376	147920	23830	147920	32767	147920	1240	147920	115	147920	0	147920	7244
147930	2618	147930	19375	147930	23830	147930	32767	147930	1237	147930	118	147930	0	147930	7241
147940	2617	147940	19377	147940	23834	147940	32767	147940	1240	147940	122	147940	0	147940	7245
147950	2617	147950	19382	147950	23834	147950	32767	147950	1243	147950	119	147950	0	147950	7245
147960	2617	147960	19380	147960	23831	147960	32767	147960	1241	147960	117	147960	0	147960	7243
147970	2617	147970	19377	147970	23833	147970	32767	147970	1244	147970	119	147970	0	147970	7244
147980	2617	147980	19380	147980	23835	147980	32767	147980	1240	147980	118	147980	0	147980	7243
147990	2614	147990	19384	147990	23829	147990	32767	147990	1239	147990	119	147990	0	147990	7240
148000	2617	148000	19377	148000	23827	148000	32767	148000	1240	148000	121	148000	0	148000	7238
148010	2613	148010	19371	148010	23829	148010	32767	148010	1240	148010	119	148010	0	148010	7238
148020	2610	148020	19375	148020	23830	148020	32767	148020	1239	148020	118	148020	0	148020	7240
148030	2616	148030	19382	148030	23833	148030	32767	148030	1237	148030	114	148030	0	148030	7243
148040	2622	148040	19382	148040	23830	148040	32767	148040	1239	148040	117	148040	0	148040	7243
148050	2622	148050	19379	148050	23830	148050	32767	148050	1237	148050	117	148050	0	148050	7241
148060	2618	148060	19380	148060	23831	148060	32767	148060	1236	148060	117	148060	0	148060	7240
148070	2620	148070	19386	148070	23830	148070	32767	148070	1236	148070	117	148070	0	148070	7241
148080	2620	148080	19383	148080	23829	148080	32767	148080	1235	148080	119	148080	0	148080	7245
148090	2590	148090	19373	148090	23831	148090	32767	148090	1239	148090	121	148090	0	148090	7245
148100	2524	148100	19376	148100	23833	148100	32767	148100	1241	148100	115	148100	0	148100	7244
148110	2489	148110	19379	148110	23834	148110	32767	148110	1241	148110	118	148110	0	148110	7240
148120	2495	148120	19377	148120	23833	148120	32767	148120	1243	148120	119	148120	0	148120	7241
148130	2492	148130	19372	148130	23827	148130	32767	148130	1243	148130	121	148130	0	148130	7238
148140	2488	148140	19371	148140	23827	148140	32767	148140	1243	148140	121	148140	0	148140	7241
148150	2489	148150	19373	148150	23830	148150	32767	148150	1241	148150	121	148150	0	148150	7248
148160	2488	148160	19375	148160	23834	148160	32767	148160	1239	148160	118	148160	0	148160	7248
148170	2485	148170	19375	148170	23835	148170	32767	148170	1243	148170	117	148170	0	148170	7245
148180	2486	148180	19376	148180	23830	148180	32767	148180	1245	148180	118	148180	0	148180	7240
148190	2486	148190	19386	148190	23829	148190	32767	148190	1243	148190	119	148190	0	148190	7241
148200	2489	148200	19387	148200	23829	148200	32767	148200	1243	148200	119	148200	0	148200	7245
148210	2491	148210	19384	148210	23831	148210	32767	148210	1237	148210	118	148210	0	148210	7245
148220	2492	148220	19382	148220	23833	148220	32767	148220	1233	148220	118	148220	0	148220	7245
148230	2492	148230	19376	148230	23830	148230	32767	148230	1241	148230	117	148230	0	148230	7245
148240	2491	148240	19376	148240	23831	148240	32767	148240	1244	148240	119	148240	0	148240	7244
148250	2488	148250	19376	148250	23834	148250	32767	148250	1240	148250	122	148250	0	148250	7245
148260	2484	148260	19382	148260	23833	148260	32767	148260	1239	148260	119	148260	0	148260	7247
148270	2485	148270	19383	148270	23829	148270	32767	148270	1240	148270	119	148270	0	148270	7248
148280	2484	148280	19379	148280	23826	148280	32767	148280	1239	148280	119	148280	0	148280	7251
148290	2482	148290	19375	148290	23827	148290	32767	148290	1239	148290	119	148290	0	148290	7247
148300	2482	148300	19373	148300	23830	148300	32767	148300	1240	148300	118	148300	0	148300	7244
148310	2484	148310	19373	148310	23827	148310	32767	148310	1239	148310	118	148310	0	148310	7243
148320	2486	148320	19375	148320	23826	148320	32767	148320	1237	148320	121	148320	0	148320	7243
148330	2491	148330	19380	148330	23829	148330	32767	148330	1239	148330	119	148330	0	148330	7244
148340	2489	148340	19383	148340	23830	148340	32767	148340	1241	148340	121	148340	0	148340	7241
148350	2489	148350	19380	148350	23831	148350	32767	148350	1243	148350	121	148350	0	148350	7241
148360	2492	148360	19380	148360	23831	148360	32767	148360	1240	148360	117	148360	0	148360	7241
148370	2489	148370	19386	148370	23827	148370	32767	148370	1239	148370	119	148370	0	148370	7238
148380	2489	148380	19384	148380	23827	148380	32767	148380	1240	148380	122	148380	0	148380	7238
148390	2491	148390	19379	148390	23830	148390	32767	148390	1241	148390	121	148390	0	148390	7243
148400	2489	148400	19382	148400	23831	148400	32767	148400	1240	148400	118	148400	0	148400	7243
148410	2486	148410	19386	148410	23831	148410	32767	148410	1240	148410	114	148410	0	148410	7241
148420	2484	148420	19383	148420	23833	148420	32767	148420	1243	148420	115	148420	0	148420	7243
148430	2485	148430	19377	148430	23831	148430	32767	148430	1241	148430	121	148430	0	148430	7241
148440	2484	148440	19377	148440	23831	148440	32767	148440	1243	148440	121	148440	0	148440	7241
148450	2489	148450	19387	148450	23833	148450	32767	148450	1241	148450	119	148450	0	148450	7244
148460	2492	148460	19390	148460	23833	148460	32767	148460	1244	148460	117	148460	0	148460	7243
148470	2488	148470	19383	148470	23831	148470	32767	148470	1245	148470	115	148470	0	148470	7243
148480	2489	148480	19382	148480	23831	148480	32767	148480	1244	148480	119	148480	0	148480	7244
148490	2473	148490	19380	148490	23833	148490	32767	148490	1244	148490	125	148490	0	148490	7241
148500	2407	148500	19383	148500	23833	148500	32767	148500	1243	148500	122	148500	0	148500	7238
148510	2356	148510	19388	148510	23833	148510	32767	148510	1241	148510	118	148510	0	148510	7240
148520	2356	148520	19376	148520	23837	148520	32767	148520	1241	148520	119	148520	0	148520	7247
148530	2353	148530	19371	148530	23835	148530	32767	148530	1240	148530	115	148530	0	148530	7247
148540	2350	148540	19380	148540	23834	148540	32767	148540	1241	148540	115	148540	0	148540	7244
148550	2356	148550	19379	148550	23835	148550	32767	148550	1241	148550	118	148550	0	148550	7244
148560	2361	148560	19375	148560	23831	148560	32767	148560	1239	148560	119	148560	0	148560	7241
148570	2355	148570	19377	148570	23827	148570	32767	148570	1237	148570	117	148570	0	148570	7240
148580	2348	148580	19384	148580	23829	148580	32767	148580	1236	148580	113	148580	0	148580	7241
148590	2352	148590	19383	148590	23830	148590	32767	148590	1240	148590	115	148590	0	148590	7247
148600	2352	148600	19384	148600	23833	148600	32767	148600	1240	148600	119	148600	0	148600	7245
148610	2350	148610	19379	148610	23831	148610	32767	148610	1237	148610	121	148610	0	148610	7241
148620	2353	148620	19372	148620	23830	148620	32767	148620	1240	148620	122	148620	0	148620	7243
148630	2356	148630	19371	148630	23835	148630	32767	148630	1240	148630	122	148630	0	148630	7244
148640	2357	148640	19369	148640	23834	148640	32767	148640	1237	148640	119	148640	0	148640	7244
148650	2355	148650	19380	148650	23834	148650	32767	148650	1240	148650	114	148650	0	148650	7244
148660	2355	148660	19380	148660	23833	148660	32767	148660	1243	148660	113	148660	0	148660	7245
148670	2352	148670	19375	148670	23830	148670	32767	148670	1241	148670	114	148670	0	148670	7247
148680	2350	148680	19379	148680	23834	148680	32767	148680	1241	148680	114	148680	0	148680	7248
148690	2348	148690	19377	148690	23835	148690	32767	148690	1239	148690	115	148690	0	148690	7248
148700	2352	148700	19375	148700	23834	148700	32767	148700	1236	148700	117	148700	0	148700	7247
148710	2355	148710	19376	148710	23831	148710	32767	148710	1236	148710	119	148710	0	148710	7249
148720	2349	148720	19379	148720	23827	148720	32767	148720	1239	148720	118	148720	0	148720	7251
148730	2349	148730	19383	148730	23829	148730	32767	148730	1240	148730	115	148730	0	148730	7248
148740	2355	148740	19382	148740	23834	148740	32767	148740	1243	148740	117	148740	0	148740	7249
148750	2353	148750	19377	148750	23831	148750	32767	148750	1243	148750	118	148750	0	148750	7248
148760	2350	148760	19380	148760	23830	148760	32767	148760	1244	148760	118	148760	0	148760	7247
148770	2352	148770	19384	148770	23830	148770	32767	148770	1249	148770	119	148770	0	148770	7247
148780	2356	148780	19383	148780	23831	148780	32767	148780	1249	148780	121	148780	0	148780	7244
148790	2356	148790	19379	148790	23835	148790	32767	148790	1243	148790	123	148790	0	148790	7244
148800	2353	148800	19373	148800	23834	148800	32767	148800	1237	148800	119	148800	0	148800	7248
148810	2357	148810	19376	148810	23833	148810	32767	148810	1239	148810	115	148810	0	148810	7248
148820	2357	148820	19379	148820	23834	148820	32767	148820	1239	148820	118	148820	0	148820	7249
148830	2356	148830	19376	148830	23833	148830	32767	148830	1240	148830	121	148830	0	148830	7247
148840	2352	148840	19377	148840	23837	148840	32767	148840	1241	148840	119	148840	0	148840	7245
148850	2348	148850	19376	148850	23838	148850	32767	148850	1244	148850	118	148850	0	148850	7245
