SymbolName	MAIN.LT1mm	SymbolName	MAIN.LT2mm	SymbolName	MAIN.PDT1bar	SymbolName	MAIN.PDT2bar	SymbolName	MAIN.PT1bar	SymbolName	MAIN.PT2bar	SymbolName	MAIN.TT1c	SymbolName	MAIN.Motor_ON_OFF
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

129820	51.6050758	129820	155.403534	129820	0.290676117	129820	0.397582948	129820	0.289681673	129820	0.08048463	129820	16.3869171	129820	1
129830	51.6210175	129830	155.391754	129830	0.2907124	129830	0.397582948	129830	0.289862961	129830	0.08012207	129830	16.3502884	129830	1
129840	51.63164	129840	155.403534	129840	0.290736556	129840	0.3976434	129840	0.289319128	129840	0.07975951	129840	16.3502884	129840	1
129850	51.61039	129850	155.391754	129850	0.290736556	129850	0.3977159	129850	0.28913784	129850	0.0799407959	129850	16.3960724	129850	1
129860	51.599762	129860	155.403534	129860	0.290688217	129860	0.397945523	129860	0.28913784	129860	0.08048463	129860	16.3869171	129860	1
129870	51.6050758	129870	155.403534	129870	0.290676117	129870	0.39819932	129870	0.288956553	129870	0.0799407959	129870	16.3685989	129870	1
129880	51.6050758	129880	155.368225	129880	0.290676117	129880	0.398296	129880	0.289319128	129880	0.07939695	129880	16.3685989	129880	1
129890	51.63164	129890	155.362335	129890	0.290688217	129890	0.3984652	129890	0.289319128	129890	0.07975951	129890	16.3869171	129890	1
129900	51.63164	129900	155.403534	129900	0.290688217	129900	0.398561865	129900	0.289319128	129900	0.08012207	129900	16.3685989	129900	1
129910	51.599762	129910	155.415314	129910	0.290639877	129910	0.3986948	129910	0.289862961	129910	0.08012207	129910	16.3869171	129910	1
129920	51.589138	129920	155.403534	129920	0.290688217	129920	0.3988519	129920	0.289681673	129920	0.07975951	129920	16.3869171	129920	1
129930	51.6210175	129930	155.403534	129930	0.290736556	129930	0.39892444	129930	0.289862961	129930	0.07975951	129930	16.3502884	129930	1
129940	51.6528931	129940	155.409424	129940	0.290688217	129940	0.399069458	129940	0.290225536	129940	0.08048463	129940	16.3594437	129940	1
129950	51.6263275	129950	155.427078	129950	0.290639877	129950	0.399226546	129950	0.2904068	129950	0.0806659162	129950	16.3594437	129950	1
129960	51.5838242	129960	155.403534	129960	0.290676117	129960	0.399407834	129960	0.2904068	129960	0.08048463	129960	16.3502884	129960	1
129970	51.61039	129970	155.374115	129970	0.2907124	129970	0.3995166	129970	0.2904068	129970	0.08012207	129970	16.3869171	129970	1
129980	51.6210175	129980	155.409424	129980	0.290664047	129980	0.399625361	129980	0.290225536	129980	0.0799407959	129980	16.3960724	129980	1
129990	51.61039	129990	155.427078	129990	0.290676117	129990	0.399818748	129990	0.289862961	129990	0.08012207	129990	16.4052277	129990	1
130000	51.61039	130000	155.409424	130000	0.290676117	130000	0.399879158	130000	0.2904068	130000	0.08012207	130000	16.3960724	130000	1
130010	51.599762	130010	155.409424	130010	0.290664047	130010	0.399975836	130010	0.2904068	130010	0.0806659162	130010	16.3319778	130010	1
130020	51.599762	130020	155.391754	130020	0.290676117	130020	0.4	130020	0.2904068	130020	0.08048463	130020	16.3685989	130020	1
130030	51.6210175	130030	155.38588	130030	0.290688217	130030	0.4	130030	0.290588081	130030	0.08012207	130030	16.4235382	130030	1
130040	51.61039	130040	155.38588	130040	0.290688217	130040	0.4	130040	0.290225536	130040	0.08048463	130040	16.3685989	130040	1
130050	51.5838242	130050	155.368225	130050	0.290664047	130050	0.4	130050	0.289862961	130050	0.0806659162	130050	16.3869171	130050	1
130060	51.5785141	130060	155.38588	130060	0.290639877	130060	0.4	130060	0.289862961	130060	0.08012207	130060	16.3960724	130060	1
130070	51.599762	130070	155.409424	130070	0.290664047	130070	0.4	130070	0.289319128	130070	0.07975951	130070	16.3502884	130070	1
130080	51.599762	130080	155.415314	130080	0.290676117	130080	0.4	130080	0.289681673	130080	0.08048463	130080	16.3594437	130080	1
130090	51.5785141	130090	155.427078	130090	0.290676117	130090	0.4	130090	0.289681673	130090	0.08048463	130090	16.3960724	130090	1
130100	51.589138	130100	155.415314	130100	0.290664047	130100	0.4	130100	0.28913784	130100	0.0799407959	130100	16.3869171	130100	1
130110	51.6263275	130110	155.403534	130110	0.290639877	130110	0.4	130110	0.289319128	130110	0.08048463	130110	16.3960724	130110	1
130120	51.64758	130120	155.415314	130120	0.290688217	130120	0.4	130120	0.289862961	130120	0.08084719	130120	16.3960724	130120	1
130130	51.6422653	130130	155.409424	130130	0.2907124	130130	0.4	130130	0.289862961	130130	0.0806659162	130130	16.3594437	130130	1
130140	51.6210175	130140	155.409424	130140	0.290736556	130140	0.4	130140	0.289862961	130140	0.08048463	130140	16.3502884	130140	1
130150	51.5838242	130150	155.403534	130150	0.290688217	130150	0.4	130150	0.290225536	130150	0.08084719	130150	16.3594437	130150	1
130160	51.5785141	130160	155.415314	130160	0.290676117	130160	0.4	130160	0.289681673	130160	0.07975951	130160	16.3685989	130160	1
130170	51.599762	130170	155.427078	130170	0.2907124	130170	0.4	130170	0.289319128	130170	0.07975951	130170	16.4052277	130170	1
130180	51.5838242	130180	155.362335	130180	0.290664047	130180	0.4	130180	0.289862961	130180	0.08120975	130180	16.4418488	130180	1
130190	51.6050758	130190	155.344666	130190	0.290664047	130190	0.4	130190	0.289862961	130190	0.0806659162	130190	16.4052277	130190	1
130200	51.599762	130200	155.374115	130200	0.290664047	130200	0.4	130200	0.289681673	130200	0.0806659162	130200	16.3685989	130200	1
130210	51.6050758	130210	155.409424	130210	0.290688217	130210	0.4	130210	0.28913784	130210	0.08012207	130210	16.3685989	130210	1
130220	51.63164	130220	155.438843	130220	0.290688217	130220	0.4	130220	0.28913784	130220	0.07939695	130220	16.3594437	130220	1
130230	51.6422653	130230	155.427078	130230	0.2907124	130230	0.4	130230	0.289681673	130230	0.08012207	130230	16.3319778	130230	1
130240	51.6528931	130240	155.391754	130240	0.290724456	130240	0.4	130240	0.289681673	130240	0.08120975	130240	16.3685989	130240	0
130250	51.6210175	130250	155.415314	130250	0.290724456	130250	0.4	130250	0.2904068	130250	0.08120975	130250	16.3869171	130250	0
130260	51.589138	130260	155.391754	130260	0.290724456	130260	0.4	130260	0.290950656	130260	0.0806659162	130260	16.3594437	130260	0
130270	51.6210175	130270	155.350555	130270	0.290688217	130270	0.4	130270	0.290225536	130270	0.0799407959	130270	16.3594437	130270	0
130280	51.63164	130280	155.38588	130280	0.290724456	130280	0.4	130280	0.28913784	130280	0.08012207	130280	16.3685989	130280	0
130290	51.6210175	130290	155.415314	130290	0.290736556	130290	0.4	130290	0.290225536	130290	0.08048463	130290	16.3960724	130290	0
130300	51.6210175	130300	155.415314	130300	0.290736556	130300	0.4	130300	0.2904068	130300	0.08048463	130300	16.3960724	130300	0
130310	51.6263275	130310	155.403534	130310	0.290724456	130310	0.4	130310	0.289681673	130310	0.0806659162	130310	16.3685989	130310	0
130320	51.6422653	130320	155.427078	130320	0.2907124	130320	0.4	130320	0.290225536	130320	0.08120975	130320	16.3869171	130320	0
130330	51.599762	130330	155.438843	130330	0.2907124	130330	0.4	130330	0.290225536	130330	0.08120975	130330	16.3685989	130330	0
130340	51.5625725	130340	155.427078	130340	0.2907124	130340	0.4	130340	0.289862961	130340	0.08048463	130340	16.3869171	130340	0
130350	51.599762	130350	155.409424	130350	0.290639877	130350	0.4	130350	0.289319128	130350	0.08048463	130350	16.3869171	130350	0
130360	51.61039	130360	155.409424	130360	0.290639877	130360	0.4	130360	0.28913784	130360	0.08120975	130360	16.3594437	130360	0
130370	51.6210175	130370	155.415314	130370	0.290688217	130370	0.4	130370	0.290225536	130370	0.08120975	130370	16.3502884	130370	0
130380	51.6263275	130380	155.432968	130380	0.290688217	130380	0.4	130380	0.290588081	130380	0.08084719	130380	16.3869171	130380	0
130390	51.63164	130390	155.427078	130390	0.2907124	130390	0.4	130390	0.289681673	130390	0.0806659162	130390	16.3960724	130390	0
130400	51.663517	130400	155.368225	130400	0.2907124	130400	0.4	130400	0.288956553	130400	0.08139104	130400	16.4235382	130400	0
130410	51.663517	130410	155.391754	130410	0.290724456	130410	0.4	130410	0.288956553	130410	0.08120975	130410	16.4235382	130410	0
130420	51.61039	130420	155.427078	130420	0.2907124	130420	0.4	130420	0.288594	130420	0.0799407959	130420	16.3685989	130420	0
130430	51.589138	130430	155.427078	130430	0.290688217	130430	0.4	130430	0.289319128	130430	0.07975951	130430	16.3594437	130430	0
130440	51.63164	130440	155.38588	130440	0.290688217	130440	0.4	130440	0.2904068	130440	0.08012207	130440	16.3869171	130440	0
130450	51.63164	130450	155.38588	130450	0.290736556	130450	0.4	130450	0.289862961	130450	0.0799407959	130450	16.3869171	130450	0
130460	51.6210175	130460	155.415314	130460	0.290736556	130460	0.4	130460	0.289319128	130460	0.0799407959	130460	16.3685989	130460	0
130470	51.6422653	130470	155.415314	130470	0.290664047	130470	0.4	130470	0.289319128	130470	0.0806659162	130470	16.3685989	130470	0
130480	51.6050758	130480	155.438843	130480	0.290688217	130480	0.4	130480	0.28913784	130480	0.08048463	130480	16.3594437	130480	0
130490	51.589138	130490	155.427078	130490	0.290688217	130490	0.4	130490	0.28913784	130490	0.08048463	130490	16.3869171	130490	0
130500	51.63164	130500	155.391754	130500	0.290688217	130500	0.4	130500	0.288956553	130500	0.08048463	130500	16.3869171	130500	0
130510	51.6422653	130510	155.409424	130510	0.290688217	130510	0.4	130510	0.28841272	130510	0.08048463	130510	16.3869171	130510	0
130520	51.61039	130520	155.391754	130520	0.290676117	130520	0.4	130520	0.288231432	130520	0.08120975	130520	16.3869171	130520	0
130530	51.5785141	130530	155.374115	130530	0.290736556	130530	0.4	130530	0.288956553	130530	0.08139104	130530	16.3685989	130530	0
130540	51.5678864	130540	155.403534	130540	0.290724456	130540	0.4	130540	0.28841272	130540	0.08048463	130540	16.3594437	130540	0
130550	51.5785141	130550	155.409424	130550	0.290724456	130550	0.4	130550	0.28841272	130550	0.08012207	130550	16.3502884	130550	0
130560	51.6210175	130560	155.415314	130560	0.2907124	130560	0.4	130560	0.288594	130560	0.08048463	130560	16.3594437	130560	0
130570	51.5838242	130570	155.403534	130570	0.2907124	130570	0.4	130570	0.2878689	130570	0.0799407959	130570	16.3869171	130570	0
130580	51.5466347	130580	155.415314	130580	0.2907124	130580	0.4	130580	0.2876876	130580	0.08012207	130580	16.3869171	130580	0
130590	51.6210175	130590	155.450623	130590	0.290664047	130590	0.4	130590	0.286237359	130590	0.0806659162	130590	16.3594437	130590	0
130600	51.6422653	130600	155.456512	130600	0.290664047	130600	0.4	130600	0.286237359	130600	0.0806659162	130600	16.3594437	130600	0
130610	51.6210175	130610	155.432968	130610	0.290688217	130610	0.4	130610	0.286781222	130610	0.0806659162	130610	16.3502884	130610	0
130620	51.5678864	130620	155.415314	130620	0.290688217	130620	0.4	130620	0.285693526	130620	0.07975951	130620	16.3319778	130620	0
130630	51.5625725	130630	155.432968	130630	0.290664047	130630	0.4	130630	0.285693526	130630	0.08012207	130630	16.3228226	130630	0
130640	51.6050758	130640	155.438843	130640	0.290688217	130640	0.4	130640	0.285512239	130640	0.0806659162	130640	16.3319778	130640	0
130650	51.5785141	130650	155.403534	130650	0.290688217	130650	0.4	130650	0.284787118	130650	0.08048463	130650	16.3228226	130650	0
130660	51.5678864	130660	155.415314	130660	0.290676117	130660	0.4	130660	0.284605861	130660	0.0806659162	130660	16.3502884	130660	0
130670	51.599762	130670	155.415314	130670	0.290724456	130670	0.4	130670	0.284787118	130670	0.08084719	130670	16.3685989	130670	0
130680	51.589138	130680	155.362335	130680	0.290688217	130680	0.4	130680	0.288231432	130680	0.08084719	130680	16.3594437	130680	0
130690	51.6050758	130690	155.374115	130690	0.290724456	130690	0.4	130690	0.2875063	130690	0.0806659162	130690	16.3685989	130690	0
130700	51.6263275	130700	155.409424	130700	0.290736556	130700	0.4	130700	0.284605861	130700	0.08048463	130700	16.3685989	130700	0
130710	51.6050758	130710	155.374115	130710	0.290760726	130710	0.4	130710	0.284605861	130710	0.0799407959	130710	16.3594437	130710	0
130720	51.599762	130720	155.350555	130720	0.290760726	130720	0.4	130720	0.28388074	130720	0.0799407959	130720	16.3594437	130720	0
130730	51.589138	130730	155.38588	130730	0.2907124	130730	0.4	130730	0.282974333	130730	0.0806659162	130730	16.3319778	130730	0
130740	51.6050758	130740	155.38588	130740	0.290688217	130740	0.4	130740	0.282793045	130740	0.08084719	130740	16.3319778	130740	0
130750	51.6210175	130750	155.403534	130750	0.290676117	130750	0.4	130750	0.283336878	130750	0.08084719	130750	16.3319778	130750	0
130760	51.61039	130760	155.415314	130760	0.2907124	130760	0.4	130760	0.28388074	130760	0.08084719	130760	16.3319778	130760	0
130770	51.6050758	130770	155.415314	130770	0.2907124	130770	0.4	130770	0.284062	130770	0.08120975	130770	16.3319778	130770	0
130780	51.589138	130780	155.427078	130780	0.290688217	130780	0.4	130780	0.284062	130780	0.08048463	130780	16.3502884	130780	0
130790	51.5785141	130790	155.403534	130790	0.2907124	130790	0.4	130790	0.283518165	130790	0.0806659162	130790	16.3594437	130790	0
130800	51.5838242	130800	155.403534	130800	0.290688217	130800	0.4	130800	0.282793045	130800	0.08084719	130800	16.3228226	130800	0
130810	51.6210175	130810	155.391754	130810	0.2907124	130810	0.4	130810	0.283518165	130810	0.08048463	130810	16.3228226	130810	0
130820	51.6050758	130820	155.415314	130820	0.2907124	130820	0.4	130820	0.28388074	130820	0.08048463	130820	16.3869171	130820	0
130830	51.5678864	130830	155.427078	130830	0.2907124	130830	0.4	130830	0.282974333	130830	0.08048463	130830	16.3960724	130830	0
130840	51.589138	130840	155.409424	130840	0.290736556	130840	0.4	130840	0.283336878	130840	0.08120975	130840	16.3869171	130840	0
130850	51.6050758	130850	155.391754	130850	0.290736556	130850	0.4	130850	0.284062	130850	0.08193487	130850	16.3685989	130850	0
130860	51.6050758	130860	155.391754	130860	0.290724456	130860	0.4	130860	0.284062	130860	0.08139104	130860	16.3960724	130860	0
130870	51.61039	130870	155.374115	130870	0.290736556	130870	0.4	130870	0.28388074	130870	0.08048463	130870	16.3960724	130870	0
130880	51.5785141	130880	155.38588	130880	0.290736556	130880	0.4	130880	0.283336878	130880	0.08048463	130880	16.4052277	130880	0
130890	51.55726	130890	155.374115	130890	0.290724456	130890	0.4	130890	0.283518165	130890	0.08012207	130890	16.4235382	130890	0
130900	51.589138	130900	155.38588	130900	0.2907124	130900	0.4	130900	0.284062	130900	0.0799407959	130900	16.4052277	130900	0
130910	51.6050758	130910	155.368225	130910	0.290676117	130910	0.4	130910	0.284787118	130910	0.08012207	130910	16.4052277	130910	0
130920	51.6422653	130920	155.374115	130920	0.290664047	130920	0.4	130920	0.285330981	130920	0.08084719	130920	16.3960724	130920	0
130930	51.64758	130930	155.427078	130930	0.290688217	130930	0.4	130930	0.284787118	130930	0.08120975	130930	16.3869171	130930	0
130940	51.6210175	130940	155.409424	130940	0.2907124	130940	0.4	130940	0.284787118	130940	0.0806659162	130940	16.4052277	130940	0
130950	51.6210175	130950	155.374115	130950	0.290736556	130950	0.4	130950	0.2822492	130950	0.08048463	130950	16.4052277	130950	0
130960	51.6263275	130960	155.374115	130960	0.290760726	130960	0.4	130960	0.281886637	130960	0.08012207	130960	16.3960724	130960	0
130970	51.61039	130970	155.391754	130970	0.290724456	130970	0.4	130970	0.283518165	130970	0.0799407959	130970	16.4235382	130970	0
130980	51.61039	130980	155.38588	130980	0.290676117	130980	0.4	130980	0.284605861	130980	0.08012207	130980	16.4052277	130980	0
130990	51.61039	130990	155.38588	130990	0.290676117	130990	0.4	130990	0.2849684	130990	0.08048463	130990	16.3685989	130990	0
131000	51.5785141	131000	155.403534	131000	0.2907124	131000	0.4	131000	0.285330981	131000	0.08012207	131000	16.3869171	131000	0
131010	51.6050758	131010	155.427078	131010	0.290688217	131010	0.4	131010	0.285512239	131010	0.08048463	131010	16.3685989	131010	0
131020	51.6528931	131020	155.415314	131020	0.2907124	131020	0.4	131020	0.285330981	131020	0.08120975	131020	16.3869171	131020	0
131030	51.6263275	131030	155.409424	131030	0.290664047	131030	0.4	131030	0.2842433	131030	0.08048463	131030	16.3869171	131030	0
131040	51.5785141	131040	155.427078	131040	0.290639877	131040	0.4	131040	0.284062	131040	0.07975951	131040	16.3869171	131040	0
131050	51.5625725	131050	155.403534	131050	0.290664047	131050	0.4	131050	0.284605861	131050	0.08012207	131050	16.4235382	131050	0
131060	51.5838242	131060	155.427078	131060	0.290664047	131060	0.4	131060	0.284787118	131060	0.08084719	131060	16.4052277	131060	0
131070	51.6050758	131070	155.438843	131070	0.290688217	131070	0.4	131070	0.284605861	131070	0.08084719	131070	16.3594437	131070	0
131080	51.61039	131080	155.38588	131080	0.290724456	131080	0.4	131080	0.28388074	131080	0.08048463	131080	16.3594437	131080	0
131090	51.6422653	131090	155.368225	131090	0.290664047	131090	0.4	131090	0.2842433	131090	0.08120975	131090	16.3685989	131090	0
131100	51.6263275	131100	155.391754	131100	0.290676117	131100	0.4	131100	0.2849684	131100	0.08139104	131100	16.3960724	131100	0
131110	51.6050758	131110	155.409424	131110	0.290724456	131110	0.4	131110	0.284605861	131110	0.08084719	131110	16.3960724	131110	0
131120	51.5838242	131120	155.403534	131120	0.290664047	131120	0.4	131120	0.284062	131120	0.08048463	131120	16.3685989	131120	0
131130	51.6050758	131130	155.38588	131130	0.290627778	131130	0.4	131130	0.284605861	131130	0.08012207	131130	16.4235382	131130	0
131140	51.6210175	131140	155.38588	131140	0.290664047	131140	0.4	131140	0.2849684	131140	0.07975951	131140	16.4418488	131140	0
131150	51.599762	131150	155.374115	131150	0.2906157	131150	0.4	131150	0.2849684	131150	0.0799407959	131150	16.4235382	131150	0
131160	51.6050758	131160	155.409424	131160	0.290676117	131160	0.4	131160	0.2849684	131160	0.08012207	131160	16.3960724	131160	0
131170	51.6210175	131170	155.427078	131170	0.290736556	131170	0.4	131170	0.285330981	131170	0.08048463	131170	16.3685989	131170	0
131180	51.6210175	131180	155.374115	131180	0.290724456	131180	0.4	131180	0.285512239	131180	0.08048463	131180	16.3502884	131180	0
